param_value,n_nodes,run_id,tau
0.4,10,61,2916
0.4,10,62,2864
0.4,10,63,2848
0.4,10,64,2527
0.4,10,65,2299
0.4,10,66,1915
0.4,10,67,2988
0.4,10,68,2422
0.4,10,69,3038
0.4,10,70,2699
0.4,10,71,2297
0.4,10,72,2595
0.4,10,73,2375
0.4,10,74,2418
0.4,10,75,2319
0.4,10,76,2455
0.4,10,77,2861
0.4,10,78,2797
0.4,10,79,2558
0.4,10,80,2401
0.4,10,81,2630
0.4,10,82,2622
0.4,10,83,1889
0.4,10,84,2974
0.4,10,85,2403
0.4,10,86,2262
0.4,10,87,2228
0.4,10,88,2799
0.4,10,89,2284
0.4,10,90,2256
0.4,10,91,2623
0.4,10,92,2643
0.4,10,93,2473
0.4,10,94,2651
0.4,10,95,2768
0.4,10,96,2440
0.4,10,97,2925
0.4,10,98,2758
0.4,10,99,2587
0.4,10,100,2425
0.4,10,101,2393
0.4,10,102,2167
0.4,10,103,2711
0.4,10,104,2205
0.4,10,105,2555
0.4,10,106,1980
0.4,10,107,2657
0.4,10,108,2332
0.4,10,109,2764
0.4,10,110,2115
0.4,10,111,2802
0.4,10,112,2536
0.4,10,113,2618
0.4,10,114,2279
0.4,10,115,3083
0.4,10,116,2780
0.4,10,117,2445
0.4,10,118,2672
0.4,10,119,2520
0.4,10,120,2384
0.4,10,121,2175
0.4,10,122,2370
0.4,10,123,2462
0.4,10,124,2805
0.4,10,125,2482
0.4,10,126,2055
0.4,10,127,2335
0.4,10,128,1976
0.4,10,129,2057
0.4,10,130,2309
0.4,10,131,2643
0.4,10,132,2497
0.4,10,133,2667
0.4,10,134,2796
0.4,10,135,2604
0.4,10,136,2522
0.4,10,137,1995
0.4,10,138,2457
0.4,10,139,2336
0.4,10,140,2698
0.4,10,141,2586
0.4,10,142,2749
0.4,10,143,2255
0.4,10,144,2591
0.4,10,145,1879
0.4,10,146,2409
0.4,10,147,2452
0.4,10,148,2614
0.4,10,149,2232
0.45,10,0,2194
0.45,10,1,2663
0.45,10,2,2387
0.45,10,3,2434
0.45,10,4,2172
0.45,10,5,2600
0.45,10,6,2436
0.45,10,7,2575
0.45,10,8,2023
0.45,10,9,2173
0.45,10,10,2522
0.45,10,11,2253
0.45,10,12,2488
0.45,10,13,2057
0.45,10,14,2114
0.45,10,15,1964
0.45,10,16,2058
0.45,10,17,2155
0.45,10,18,2014
0.45,10,19,2269
0.45,10,20,2499
0.45,10,21,2241
0.45,10,22,2495
0.45,10,23,2313
0.45,10,24,2219
0.45,10,25,2551
0.45,10,26,2252
0.45,10,27,2074
0.45,10,28,2605
0.45,10,29,2116
0.45,10,30,2455
0.45,10,31,2229
0.45,10,32,2411
0.45,10,33,2176
0.45,10,34,2149
0.45,10,35,2223
0.45,10,36,2687
0.45,10,37,2267
0.45,10,38,2150
0.45,10,39,2301
0.45,10,40,2412
0.45,10,41,2418
0.45,10,42,2069
0.45,10,43,2807
0.45,10,44,2287
0.45,10,45,2145
0.45,10,46,2154
0.45,10,47,2150
0.45,10,48,2642
0.45,10,49,2587
0.45,10,50,2253
0.45,10,51,2245
0.45,10,52,2602
0.45,10,53,2010
0.45,10,54,2419
0.45,10,55,2232
0.45,10,56,2008
0.45,10,57,2195
0.45,10,58,2074
0.45,10,59,2013
0.45,10,60,2258
0.45,10,61,2269
0.45,10,62,2568
0.45,10,63,2361
0.45,10,64,2209
0.45,10,65,2432
0.45,10,66,1881
0.45,10,67,2460
0.45,10,68,2364
0.45,10,69,2539
0.45,10,70,2185
0.45,10,71,2270
0.45,10,72,2325
0.45,10,73,1934
0.45,10,74,2277
0.45,10,75,2096
0.45,10,76,2141
0.45,10,77,2519
0.45,10,78,2395
0.45,10,79,2268
0.45,10,80,2143
0.45,10,81,2451
0.45,10,82,2343
0.45,10,83,1800
0.45,10,84,2587
0.45,10,85,2320
0.45,10,86,2124
0.45,10,87,2235
0.45,10,88,2474
0.45,10,89,2247
0.45,10,90,2259
0.45,10,91,2186
0.45,10,92,2377
0.45,10,93,2390
0.45,10,94,2338
0.45,10,95,2657
0.45,10,96,2333
0.45,10,97,2534
0.45,10,98,2245
0.45,10,99,2450
0.45,10,100,1895
0.45,10,101,2199
0.45,10,102,1921
0.45,10,103,2363
0.45,10,104,2094
0.45,10,105,2459
0.45,10,106,1660
0.45,10,107,2571
0.45,10,108,2196
0.45,10,109,2455
0.45,10,110,1916
0.45,10,111,2566
0.45,10,112,2421
0.45,10,113,2394
0.45,10,114,2226
0.45,10,115,2888
0.45,10,116,2551
0.45,10,117,1807
0.45,10,118,2205
0.45,10,119,2102
0.45,10,120,2329
0.45,10,121,2180
0.45,10,122,2310
0.45,10,123,1953
0.45,10,124,2444
0.45,10,125,2606
0.45,10,126,2202
0.45,10,127,2107
0.45,10,128,1912
0.45,10,129,1900
0.45,10,130,1762
0.45,10,131,2365
0.45,10,132,2127
0.45,10,133,2715
0.45,10,134,2064
0.45,10,135,2481
0.45,10,136,2220
0.45,10,137,1941
0.45,10,138,2410
0.45,10,139,2351
0.45,10,140,2416
0.45,10,141,2466
0.45,10,142,2463
0.45,10,143,2152
0.45,10,144,2536
0.45,10,145,1911
0.45,10,146,2207
0.45,10,147,2089
0.45,10,148,2402
0.45,10,149,2084
0.5,10,0,2304
0.5,10,1,2146
0.5,10,2,2190
0.5,10,3,1916
0.5,10,4,1768
0.5,10,5,2510
0.5,10,6,2001
0.5,10,7,2142
0.5,10,8,2036
0.5,10,9,1996
0.5,10,10,2000
0.5,10,11,1848
0.5,10,12,2213
0.5,10,13,1981
0.5,10,14,2085
0.5,10,15,1767
0.5,10,16,1941
0.5,10,17,2085
0.5,10,18,1764
0.5,10,19,1932
0.5,10,20,2254
0.5,10,21,2145
0.5,10,22,2155
0.5,10,23,2001
0.5,10,24,2207
0.5,10,25,2304
0.5,10,26,1899
0.5,10,27,1873
0.5,10,28,2186
0.5,10,29,1948
0.5,10,30,2016
0.5,10,31,2062
0.5,10,32,2173
0.5,10,33,2016
0.5,10,34,2119
0.5,10,35,2158
0.5,10,36,2155
0.5,10,37,2153
0.5,10,38,2151
0.5,10,39,2247
0.5,10,40,2204
0.5,10,41,2102
0.5,10,42,2016
0.5,10,43,2426
0.5,10,44,2286
0.5,10,45,1976
0.5,10,46,2048
0.5,10,47,2038
0.5,10,48,2325
0.5,10,49,2306
0.5,10,50,1976
0.5,10,51,1953
0.5,10,52,2269
0.5,10,53,1799
0.5,10,54,2104
0.5,10,55,1932
0.5,10,56,1956
0.5,10,57,2106
0.5,10,58,2027
0.5,10,59,1714
0.5,10,60,2180
0.5,10,61,2452
0.5,10,62,2313
0.5,10,63,2375
0.5,10,64,2138
0.5,10,65,1859
0.5,10,66,1560
0.5,10,67,2319
0.5,10,68,2246
0.5,10,69,2403
0.5,10,70,2209
0.5,10,71,2142
0.5,10,72,2301
0.5,10,73,1864
0.5,10,74,2113
0.5,10,75,1983
0.5,10,76,1908
0.5,10,77,2206
0.5,10,78,2185
0.5,10,79,1913
0.5,10,80,2147
0.5,10,81,2304
0.5,10,82,2220
0.5,10,83,1849
0.5,10,84,2473
0.5,10,85,2158
0.5,10,86,1699
0.5,10,87,2138
0.5,10,88,2385
0.5,10,89,1880
0.5,10,90,2129
0.5,10,91,1921
0.5,10,92,2129
0.5,10,93,2162
0.5,10,94,2021
0.5,10,95,2547
0.5,10,96,2334
0.5,10,97,2083
0.5,10,98,2024
0.5,10,99,2268
0.5,10,100,1677
0.5,10,101,2291
0.5,10,102,1839
0.5,10,103,2065
0.5,10,104,2054
0.5,10,105,2269
0.5,10,106,1589
0.5,10,107,2243
0.5,10,108,1849
0.5,10,109,2250
0.5,10,110,1820
0.5,10,111,2442
0.5,10,112,1890
0.5,10,113,2308
0.5,10,114,1904
0.5,10,115,2566
0.5,10,116,2093
0.5,10,117,1859
0.5,10,118,2061
0.5,10,119,1922
0.5,10,120,2140
0.5,10,121,2161
0.5,10,122,2131
0.5,10,123,1920
0.5,10,124,2340
0.5,10,125,2250
0.5,10,126,2007
0.5,10,127,2098
0.5,10,128,1755
0.5,10,129,1689
0.5,10,130,1736
0.5,10,131,2158
0.5,10,132,2096
0.5,10,133,2330
0.5,10,134,1968
0.5,10,135,2170
0.5,10,136,2113
0.5,10,137,1942
0.5,10,138,1929
0.5,10,139,2055
0.5,10,140,1830
0.5,10,141,2171
0.5,10,142,2271
0.5,10,143,1922
0.5,10,144,1636
0.5,10,145,1885
0.5,10,146,2187
0.5,10,147,2038
0.5,10,148,2294
0.5,10,149,2071
0.55,10,0,2085
0.55,10,1,1916
0.55,10,2,1690
0.55,10,3,1786
0.55,10,4,1769
0.55,10,5,2180
0.55,10,6,1873
0.55,10,7,1813
0.55,10,8,1781
0.55,10,9,1914
0.55,10,10,1875
0.55,10,11,1775
0.55,10,12,1866
0.55,10,13,1844
0.55,10,14,1696
0.55,10,15,1570
0.55,10,16,1830
0.55,10,17,1881
0.55,10,18,1806
0.55,10,19,1832
0.55,10,20,2054
0.55,10,21,1813
0.55,10,22,2042
0.55,10,23,1947
0.55,10,24,2178
0.55,10,25,1995
0.55,10,26,1905
0.55,10,27,1650
0.55,10,28,2035
0.55,10,29,1898
0.55,10,30,1961
0.55,10,31,2147
0.55,10,32,1655
0.55,10,33,1900
0.55,10,34,2063
0.55,10,35,2053
0.55,10,36,1955
0.55,10,37,2047
0.55,10,38,2007
0.55,10,39,1776
0.55,10,40,2144
0.55,10,41,2108
0.55,10,42,1707
0.55,10,43,2164
0.55,10,44,2339
0.55,10,45,1662
0.55,10,46,1801
0.55,10,47,1690
0.55,10,48,2195
0.55,10,49,1832
0.55,10,50,1819
0.55,10,51,1643
0.55,10,52,1603
0.55,10,53,1826
0.55,10,54,1863
0.55,10,55,1764
0.55,10,56,1819
0.55,10,57,1687
0.55,10,58,1589
0.55,10,59,1715
0.55,10,60,1782
0.55,10,61,1997
0.55,10,62,2052
0.55,10,63,2159
0.55,10,64,1916
0.55,10,65,1856
0.55,10,66,1666
0.55,10,67,1885
0.55,10,68,1966
0.55,10,69,1795
0.55,10,70,1837
0.55,10,71,1955
0.55,10,72,2222
0.55,10,73,1869
0.55,10,74,1850
0.55,10,75,1943
0.55,10,76,2030
0.55,10,77,2216
0.55,10,78,1994
0.55,10,79,1702
0.55,10,80,2116
0.55,10,81,2024
0.55,10,82,2154
0.55,10,83,1733
0.55,10,84,2309
0.55,10,85,2028
0.55,10,86,1648
0.55,10,87,2030
0.55,10,88,2095
0.55,10,89,1763
0.55,10,90,2075
0.55,10,91,1895
0.55,10,92,2071
0.55,10,93,2109
0.55,10,94,1828
0.55,10,95,2190
0.55,10,96,2211
0.55,10,97,1982
0.55,10,98,1968
0.55,10,99,2040
0.55,10,100,1591
0.55,10,101,1967
0.55,10,102,1877
0.55,10,103,1901
0.55,10,104,1941
0.55,10,105,2025
0.55,10,106,1578
0.55,10,107,1930
0.55,10,108,1761
0.55,10,109,2025
0.55,10,110,1922
0.55,10,111,2189
0.55,10,112,1894
0.55,10,113,2051
0.55,10,114,1552
0.55,10,115,1842
0.55,10,116,1924
0.55,10,117,1771
0.55,10,118,1931
0.55,10,119,1836
0.55,10,120,1678
0.55,10,121,1953
0.55,10,122,2131
0.55,10,123,1883
0.55,10,124,1919
0.55,10,125,2164
0.55,10,126,1716
0.55,10,127,1841
0.55,10,128,1753
0.55,10,129,1539
0.55,10,130,1709
0.55,10,131,1921
0.55,10,132,1922
0.55,10,133,2023
0.55,10,134,1740
0.55,10,135,2052
0.55,10,136,2044
0.55,10,137,1875
0.55,10,138,1865
0.55,10,139,1786
0.55,10,140,1871
0.55,10,141,1891
0.55,10,142,2103
0.55,10,143,1706
0.55,10,144,1510
0.55,10,145,1900
0.55,10,146,1818
0.55,10,147,1902
0.55,10,148,2088
0.55,10,149,1770
0.6,10,0,1670
0.6,10,1,1690
0.6,10,2,1537
0.6,10,3,1688
0.6,10,4,1734
0.6,10,5,2007
0.6,10,6,1860
0.6,10,7,1260
0.6,10,8,1783
0.6,10,9,1774
0.6,10,10,1816
0.6,10,11,1549
0.6,10,12,1582
0.6,10,13,1573
0.6,10,14,1698
0.6,10,15,1424
0.6,10,16,1651
0.6,10,17,1833
0.6,10,18,1757
0.6,10,19,1664
0.6,10,20,1838
0.6,10,21,1924
0.6,10,22,1963
0.6,10,23,1799
0.6,10,24,1677
0.6,10,25,1696
0.6,10,26,1910
0.6,10,27,1552
0.6,10,28,1917
0.6,10,29,1732
0.6,10,30,1823
0.6,10,31,1767
0.6,10,32,1614
0.6,10,33,1669
0.6,10,34,1884
0.6,10,35,2088
0.6,10,36,1854
0.6,10,37,1907
0.6,10,38,1746
0.6,10,39,1710
0.6,10,40,1969
0.6,10,41,1977
0.6,10,42,1517
0.6,10,43,1731
0.6,10,44,1887
0.6,10,45,1661
0.6,10,46,1624
0.6,10,47,1684
0.6,10,48,1768
0.6,10,49,1796
0.6,10,50,1690
0.6,10,51,1568
0.6,10,52,1513
0.6,10,53,1843
0.6,10,54,1553
0.6,10,55,1399
0.6,10,56,1784
0.6,10,57,1501
0.6,10,58,1591
0.6,10,59,1604
0.6,10,60,1924
0.6,10,61,1761
0.6,10,62,1703
0.6,10,63,1820
0.6,10,64,1845
0.6,10,65,1736
0.6,10,66,1402
0.6,10,67,1693
0.6,10,68,1752
0.6,10,69,1587
0.6,10,70,1840
0.6,10,71,1768
0.6,10,72,1897
0.6,10,73,1839
0.6,10,74,1755
0.6,10,75,1793
0.6,10,76,1621
0.6,10,77,1871
0.6,10,78,1828
0.6,10,79,1464
0.6,10,80,1863
0.6,10,81,1915
0.6,10,82,1701
0.6,10,83,1580
0.6,10,84,2058
0.6,10,85,1939
0.6,10,86,1593
0.6,10,87,1761
0.6,10,88,1677
0.6,10,89,1720
0.6,10,90,1768
0.6,10,91,1761
0.6,10,92,1719
0.6,10,93,2074
0.6,10,94,1784
0.6,10,95,2116
0.6,10,96,1866
0.6,10,97,1806
0.6,10,98,1754
0.6,10,99,2008
0.6,10,100,1633
0.6,10,101,1606
0.6,10,102,1600
0.6,10,103,1852
0.6,10,104,1816
0.6,10,105,1770
0.6,10,106,1507
0.6,10,107,1477
0.6,10,108,1490
0.6,10,109,1854
0.6,10,110,1891
0.6,10,111,1918
0.6,10,112,1853
0.6,10,113,1802
0.6,10,114,1555
0.6,10,115,2025
0.6,10,116,1884
0.6,10,117,1634
0.6,10,118,1805
0.6,10,119,1916
0.6,10,120,1608
0.6,10,121,1855
0.6,10,122,2021
0.6,10,123,1721
0.6,10,124,1918
0.6,10,125,1760
0.6,10,126,1673
0.6,10,127,1997
0.6,10,128,1723
0.6,10,129,1680
0.6,10,130,1628
0.6,10,131,1752
0.6,10,132,1917
0.6,10,133,1816
0.6,10,134,1550
0.6,10,135,1901
0.6,10,136,1795
0.6,10,137,1681
0.6,10,138,1827
0.6,10,139,1736
0.6,10,140,1670
0.6,10,141,1640
0.6,10,142,1814
0.6,10,143,1638
0.6,10,144,1386
0.6,10,145,1722
0.6,10,146,1523
0.6,10,147,1621
0.6,10,148,1854
0.6,10,149,1708
0.0,20,0,64653
0.0,20,1,55486
0.0,20,2,51554
0.0,20,3,53782
0.0,20,4,32683
0.0,20,5,49752
0.0,20,6,49901
0.0,20,7,68950
0.0,20,8,64055
0.0,20,9,61780
0.0,20,10,46255
0.0,20,11,40706
0.0,20,12,53612
0.0,20,13,45551
0.0,20,14,58232
0.0,20,15,43382
0.0,20,16,39645
0.0,20,17,52141
0.0,20,18,70207
0.0,20,19,37507
0.0,20,20,45776
0.0,20,21,39615
0.0,20,22,52924
0.0,20,23,50863
0.0,20,24,71864
0.0,20,25,32357
0.0,20,26,45944
0.0,20,27,30532
0.0,20,28,52053
0.0,20,29,53640
0.0,20,30,47305
0.0,20,31,65042
0.0,20,32,31475
0.0,20,33,57450
0.0,20,34,56739
0.0,20,35,64809
0.0,20,36,48108
0.0,20,37,48231
0.0,20,38,53025
0.0,20,39,71524
0.0,20,40,50604
0.0,20,41,58667
0.0,20,42,81291
0.0,20,43,71405
0.0,20,44,44148
0.0,20,45,34744
0.0,20,46,58488
0.0,20,47,40904
0.0,20,48,33411
0.0,20,49,71225
0.0,20,50,42886
0.0,20,51,42958
0.0,20,52,41973
0.0,20,53,46193
0.0,20,54,63448
0.0,20,55,59268
0.0,20,56,53537
0.0,20,57,58850
0.0,20,58,38307
0.0,20,59,52627
0.0,20,60,69104
0.0,20,61,46291
0.0,20,62,68694
0.0,20,63,49614
0.0,20,64,63035
0.0,20,65,39387
0.0,20,66,61736
0.0,20,67,64671
0.0,20,68,43237
0.0,20,69,52690
0.0,20,70,37816
0.0,20,71,67828
0.0,20,72,53440
0.0,20,73,48390
0.0,20,74,56953
0.0,20,75,29497
0.0,20,76,36233
0.0,20,77,57651
0.0,20,78,34436
0.0,20,79,51236
0.0,20,80,47147
0.0,20,81,53694
0.0,20,82,45701
0.0,20,83,52756
0.0,20,84,82315
0.0,20,85,36976
0.0,20,86,42358
0.0,20,87,68339
0.0,20,88,45563
0.0,20,89,44055
0.0,20,90,39471
0.0,20,91,26985
0.0,20,92,61661
0.0,20,93,65642
0.0,20,94,79973
0.0,20,95,56491
0.0,20,96,37946
0.0,20,97,45337
0.0,20,98,44406
0.0,20,99,55058
0.0,20,100,28154
0.0,20,101,63762
0.0,20,102,35043
0.0,20,103,39784
0.0,20,104,51156
0.0,20,105,19794
0.0,20,106,51092
0.0,20,107,39028
0.0,20,108,35075
0.0,20,109,45214
0.0,20,110,41097
0.0,20,111,61984
0.0,20,112,43599
0.0,20,113,45830
0.0,20,114,60409
0.0,20,115,38623
0.0,20,116,51637
0.0,20,117,60788
0.0,20,118,41386
0.0,20,119,49003
0.0,20,120,46572
0.0,20,121,42525
0.0,20,122,30483
0.0,20,123,56768
0.0,20,124,52718
0.0,20,125,54702
0.0,20,126,55448
0.0,20,127,45216
0.0,20,128,48988
0.0,20,129,52214
0.0,20,130,42129
0.0,20,131,52415
0.0,20,132,22030
0.0,20,133,41279
0.0,20,134,44784
0.0,20,135,51598
0.0,20,136,35709
0.0,20,137,67058
0.0,20,138,63338
0.0,20,139,62399
0.0,20,140,41567
0.0,20,141,43073
0.0,20,142,40670
0.0,20,143,66797
0.0,20,144,57981
0.0,20,145,62189
0.0,20,146,65033
0.0,20,147,61839
0.0,20,148,50566
0.0,20,149,48194
0.05,20,0,33002
0.05,20,1,34432
0.05,20,2,34617
0.05,20,3,23786
0.05,20,4,29759
0.05,20,5,27037
0.05,20,6,31340
0.05,20,7,36492
0.05,20,8,32797
0.05,20,9,35410
0.05,20,10,27514
0.05,20,11,28088
0.05,20,12,24823
0.05,20,13,34198
0.05,20,14,25682
0.05,20,15,25883
0.05,20,16,28083
0.05,20,17,31403
0.05,20,18,28763
0.05,20,19,34150
0.05,20,20,33057
0.05,20,21,39791
0.05,20,22,36514
0.05,20,23,29093
0.05,20,24,25815
0.05,20,25,30059
0.05,20,26,30932
0.05,20,27,24067
0.05,20,28,30725
0.05,20,29,31862
0.05,20,30,29183
0.05,20,31,32004
0.05,20,32,26342
0.05,20,33,29487
0.05,20,34,22653
0.05,20,35,37622
0.05,20,36,32016
0.05,20,37,31258
0.05,20,38,24399
0.05,20,39,26239
0.05,20,40,32950
0.05,20,41,29284
0.05,20,42,22271
0.05,20,43,30766
0.05,20,44,25990
0.05,20,45,28347
0.05,20,46,29205
0.05,20,47,21979
0.05,20,48,38298
0.05,20,49,29207
0.05,20,50,27332
0.05,20,51,33191
0.05,20,52,17392
0.05,20,53,34312
0.05,20,54,29089
0.05,20,55,29304
0.05,20,56,19523
0.05,20,57,30989
0.05,20,58,26964
0.05,20,59,29960
0.05,20,60,31119
0.05,20,61,30132
0.05,20,62,26598
0.05,20,63,31444
0.05,20,64,23872
0.05,20,65,33709
0.05,20,66,26195
0.05,20,67,31668
0.05,20,68,24815
0.05,20,69,30630
0.05,20,70,27052
0.05,20,71,32596
0.05,20,72,33899
0.05,20,73,38061
0.05,20,74,30821
0.05,20,75,23833
0.05,20,76,26489
0.05,20,77,25969
0.05,20,78,32493
0.05,20,79,32895
0.05,20,80,26864
0.05,20,81,27378
0.05,20,82,30387
0.05,20,83,28734
0.05,20,84,32145
0.05,20,85,35198
0.05,20,86,33015
0.05,20,87,27309
0.05,20,88,21375
0.05,20,89,28735
0.05,20,90,29069
0.05,20,91,30895
0.05,20,92,28778
0.05,20,93,28440
0.05,20,94,26415
0.05,20,95,25275
0.05,20,96,37235
0.05,20,97,40965
0.05,20,98,23003
0.05,20,99,32510
0.05,20,100,22031
0.05,20,101,28372
0.05,20,102,23092
0.05,20,103,24035
0.05,20,104,30428
0.05,20,105,14053
0.05,20,106,31898
0.05,20,107,32200
0.05,20,108,35230
0.05,20,109,38395
0.05,20,110,28054
0.05,20,111,25142
0.05,20,112,30934
0.05,20,113,27364
0.05,20,114,31491
0.05,20,115,25207
0.05,20,116,23964
0.05,20,117,21404
0.05,20,118,17970
0.05,20,119,35257
0.05,20,120,27231
0.05,20,121,25005
0.05,20,122,27376
0.05,20,123,22805
0.05,20,124,27035
0.05,20,125,33412
0.05,20,126,27162
0.05,20,127,24512
0.05,20,128,26171
0.05,20,129,35568
0.05,20,130,30402
0.05,20,131,22632
0.05,20,132,22412
0.05,20,133,23054
0.05,20,134,35474
0.05,20,135,24670
0.05,20,136,34852
0.05,20,137,25878
0.05,20,138,27059
0.05,20,139,20254
0.05,20,140,26970
0.05,20,141,34842
0.05,20,142,30546
0.05,20,143,21482
0.05,20,144,28973
0.05,20,145,23447
0.05,20,146,27627
0.05,20,147,25871
0.05,20,148,29366
0.05,20,149,38862
0.1,20,0,23570
0.1,20,1,21703
0.1,20,2,20851
0.1,20,3,17775
0.1,20,4,21027
0.1,20,5,17154
0.1,20,6,17052
0.1,20,7,20855
0.1,20,8,22831
0.1,20,9,22084
0.1,20,10,16835
0.1,20,11,20526
0.1,20,12,15206
0.1,20,13,21413
0.1,20,14,17457
0.1,20,15,19234
0.1,20,16,21370
0.1,20,17,20484
0.1,20,18,19207
0.1,20,19,22678
0.1,20,20,18364
0.1,20,21,24049
0.1,20,22,18109
0.1,20,23,20939
0.1,20,24,19066
0.1,20,25,20600
0.1,20,26,23117
0.1,20,27,17287
0.1,20,28,19697
0.1,20,29,18468
0.1,20,30,20405
0.1,20,31,17801
0.1,20,32,19159
0.1,20,33,19293
0.1,20,34,19229
0.1,20,35,17074
0.1,20,36,20956
0.1,20,37,20344
0.1,20,38,18873
0.1,20,39,20441
0.1,20,40,20915
0.1,20,41,19415
0.1,20,42,18910
0.1,20,43,17003
0.1,20,44,16324
0.1,20,45,19821
0.1,20,46,17618
0.1,20,47,17172
0.1,20,48,23330
0.1,20,49,19525
0.1,20,50,19442
0.1,20,51,18902
0.1,20,52,15138
0.1,20,53,23877
0.1,20,54,16750
0.1,20,55,16954
0.1,20,56,14605
0.1,20,57,20360
0.1,20,58,17378
0.1,20,59,20330
0.1,20,60,15627
0.1,20,61,17948
0.1,20,62,19365
0.1,20,63,23014
0.1,20,64,17154
0.1,20,65,18593
0.1,20,66,24494
0.1,20,67,22164
0.1,20,68,15962
0.1,20,69,17665
0.1,20,70,19900
0.1,20,71,21810
0.1,20,72,18260
0.1,20,73,18940
0.1,20,74,22338
0.1,20,75,17440
0.1,20,76,17437
0.1,20,77,19254
0.1,20,78,19228
0.1,20,79,22184
0.1,20,80,18600
0.1,20,81,18418
0.1,20,82,17968
0.1,20,83,14202
0.1,20,84,21284
0.1,20,85,19932
0.1,20,86,22386
0.1,20,87,22454
0.1,20,88,20134
0.1,20,89,20662
0.1,20,90,20732
0.1,20,91,20245
0.1,20,92,19344
0.1,20,93,21896
0.1,20,94,17173
0.1,20,95,20612
0.1,20,96,17464
0.1,20,97,23807
0.1,20,98,19166
0.1,20,99,22274
0.1,20,100,15711
0.1,20,101,13996
0.1,20,102,19217
0.1,20,103,17268
0.1,20,104,20091
0.1,20,105,16356
0.1,20,106,22695
0.1,20,107,20363
0.1,20,108,21225
0.1,20,109,17993
0.1,20,110,22748
0.1,20,111,18455
0.1,20,112,13936
0.1,20,113,15991
0.1,20,114,20997
0.1,20,115,20013
0.1,20,116,20168
0.1,20,117,18624
0.1,20,118,15967
0.1,20,119,20615
0.1,20,120,16195
0.1,20,121,21929
0.1,20,122,17822
0.1,20,123,14474
0.1,20,124,13690
0.1,20,125,20028
0.1,20,126,18550
0.1,20,127,16249
0.1,20,128,21706
0.1,20,129,21332
0.1,20,130,18706
0.1,20,131,19653
0.1,20,132,19564
0.1,20,133,17000
0.1,20,134,20003
0.1,20,135,20248
0.1,20,136,21344
0.1,20,137,16529
0.1,20,138,23825
0.1,20,139,16021
0.1,20,140,19525
0.1,20,141,21342
0.1,20,142,21232
0.1,20,143,16436
0.1,20,144,23117
0.1,20,145,18259
0.1,20,146,19212
0.1,20,147,14169
0.1,20,148,21272
0.1,20,149,21189
0.15,20,0,16916
0.15,20,1,10845
0.15,20,2,13241
0.15,20,3,14890
0.15,20,4,16341
0.15,20,5,13042
0.15,20,6,12306
0.15,20,7,17437
0.15,20,8,14867
0.15,20,9,14011
0.15,20,10,13038
0.15,20,11,14261
0.15,20,12,12784
0.15,20,13,13502
0.15,20,14,13893
0.15,20,15,15553
0.15,20,16,14443
0.15,20,17,15202
0.15,20,18,14104
0.15,20,19,13748
0.15,20,20,15070
0.15,20,21,14575
0.15,20,22,14767
0.15,20,23,14197
0.15,20,24,15448
0.15,20,25,13989
0.15,20,26,17967
0.15,20,27,14831
0.15,20,28,14151
0.15,20,29,16690
0.15,20,30,15445
0.15,20,31,12805
0.15,20,32,15063
0.15,20,33,12091
0.15,20,34,16275
0.15,20,35,16327
0.15,20,36,17008
0.15,20,37,16535
0.15,20,38,13108
0.15,20,39,14002
0.15,20,40,14822
0.15,20,41,15391
0.15,20,42,15349
0.15,20,43,12544
0.15,20,44,14022
0.15,20,45,10048
0.15,20,46,16071
0.15,20,47,13592
0.15,20,48,16209
0.15,20,49,13050
0.15,20,50,15179
0.15,20,51,14464
0.15,20,52,13775
0.15,20,53,15538
0.15,20,54,15227
0.15,20,55,12406
0.15,20,56,12063
0.15,20,57,15716
0.15,20,58,12670
0.15,20,59,12429
0.15,20,60,10681
0.15,20,61,14670
0.15,20,62,13163
0.15,20,63,17617
0.15,20,64,12567
0.15,20,65,16148
0.15,20,66,14752
0.15,20,67,14998
0.15,20,68,12933
0.15,20,69,14676
0.15,20,70,13626
0.15,20,71,12239
0.15,20,72,14938
0.15,20,73,14344
0.15,20,74,16586
0.15,20,75,13133
0.15,20,76,12591
0.15,20,77,14619
0.15,20,78,14198
0.15,20,79,15027
0.15,20,80,13756
0.15,20,81,12658
0.15,20,82,14845
0.15,20,83,12761
0.15,20,84,15223
0.15,20,85,15302
0.15,20,86,15075
0.15,20,87,16304
0.15,20,88,16583
0.15,20,89,14361
0.15,20,90,15787
0.15,20,91,13211
0.15,20,92,12924
0.15,20,93,15486
0.15,20,94,14482
0.15,20,95,14361
0.15,20,96,11816
0.15,20,97,13991
0.15,20,98,14959
0.15,20,99,17151
0.15,20,100,14419
0.15,20,101,10411
0.15,20,102,16139
0.15,20,103,11619
0.15,20,104,13341
0.15,20,105,13445
0.15,20,106,16149
0.15,20,107,16841
0.15,20,108,11560
0.15,20,109,12755
0.15,20,110,14030
0.15,20,111,14101
0.15,20,112,12876
0.15,20,113,15301
0.15,20,114,15749
0.15,20,115,16553
0.15,20,116,16733
0.15,20,117,13741
0.15,20,118,14034
0.15,20,119,15528
0.15,20,120,13982
0.15,20,121,14725
0.15,20,122,12948
0.15,20,123,13018
0.15,20,124,12078
0.15,20,125,16056
0.15,20,126,12853
0.15,20,127,15005
0.15,20,128,12536
0.15,20,129,16548
0.15,20,130,12119
0.15,20,131,15597
